马上帮,1.0,0.0
免费从,1.0,0.0
从双人间,1.0,0.0
双人间升到,1.0,0.0
升到,3.0,2.0
升到大,1.0,0.0
靠在,2.0,1.0
床上看电视,1.0,2.0
看电视觉,1.0,0.0
觉,6.0,7.0
觉的,3.0,2.0
的有点,14.0,4.0
而且那位,1.0,0.0
那位服务员,1.0,0.0
服务员第二天,1.0,0.0
第二天见到,1.0,0.0
见到还,1.0,0.0
还问候,3.0,0.0
问候,14.0,2.0
问候我,1.0,0.0
我“,3.0,3.0
“某某,1.0,0.0
某某小姐,1.0,0.0
，你好,1.0,0.0
你好。,1.0,0.0
，超好,1.0,0.0
超好记性,1.0,0.0
记性,1.0,1.0
记性，,1.0,0.0
一天还,3.0,0.0
还帮,8.0,1.0
申请到,1.0,0.0
到晚,1.0,0.0
晚退房,1.0,0.0
退房。,2.0,13.0
没有记住,1.0,0.0
记住她,1.0,0.0
名字（,1.0,0.0
好像叫,4.0,0.0
叫周,1.0,0.0
周,8.0,7.0
周x,1.0,0.0
x,3.0,2.0
x秀,1.0,0.0
秀,1.0,0.0
秀）,1.0,0.0
不然可以,1.0,0.0
可以打电话,1.0,0.0
打电话去,2.0,11.0
去表扬,1.0,0.0
表扬表扬,1.0,0.0
表扬。,1.0,1.0
觉得还是,13.0,1.0
还是算新,1.0,0.0
算新,2.0,0.0
算新的,1.0,0.0
酒店本身,4.0,6.0
的花园,4.0,0.0
花园,33.0,6.0
花园可以,1.0,0.0
可以散步,1.0,0.0
，马路,2.0,2.0
马路斜对面,1.0,0.0
就是万石,1.0,0.0
万石,1.0,0.0
万石植物园,1.0,0.0
植物园,2.0,0.0
植物园（,1.0,0.0
（本人,1.0,0.0
本人极力推荐,1.0,0.0
极力推荐在,1.0,0.0
在最后,8.0,2.0
要坐,2.0,0.0
坐下午,1.0,0.0
下午飞机,1.0,0.0
游客朋友,1.0,0.0
在上午,1.0,1.0
上午花,1.0,0.0
花几个,1.0,0.0
几个小时,9.0,5.0
小时在,1.0,1.0
而且打理,1.0,0.0
打理,1.0,0.0
打理很,1.0,0.0
的植物园,1.0,0.0
植物园）,1.0,0.0
离热闹,1.0,0.0
步行街也,2.0,0.0
是步行,2.0,0.0
步行可至,1.0,0.0
可至,1.0,0.0
可至，,1.0,0.0
有公车,1.0,0.0
公车,2.0,0.0
公车去,1.0,0.0
，鼓浪屿,1.0,0.0
鼓浪屿，,1.0,0.0
，厦大,1.0,0.0
地，,12.0,6.0
，便利,1.0,0.0
便利之极,1.0,0.0
之极,4.0,7.0
之极。,1.0,3.0
去厦门,3.0,0.0
厦门一定,2.0,0.0
一定还,7.0,0.0
价格够,2.0,0.0
够便宜,4.0,0.0
而且也,7.0,1.0
算是大,0.0,0.0
品牌了,3.0,0.0
而且加,0.0,0.0
加一元,0.0,1.0
一元还,0.0,0.0
了内存条,0.0,0.0
内存条，,2.0,1.0
！金属,0.0,0.0
金属掌托,0.0,0.0
掌托,4.0,6.0
掌托，,0.0,0.0
，有利于,2.0,2.0
有利于,4.0,4.0
有利于散热,0.0,0.0
散热。,0.0,0.0
方法大家,0.0,0.0
可以参照,0.0,0.0
参照下面,0.0,0.0
下面这个,0.0,0.0
这个链接,0.0,0.0
链接,2.0,1.0
链接：,0.0,0.0
 http,0.0,0.0
http,12.0,2.0
http:,12.0,2.0
:/,12.0,2.0
/blog,0.0,1.0
blog,2.0,1.0
blog.,2.0,0.0
.zol,1.0,0.0
zol,1.0,0.0
zol.,1.0,0.0
.cn,3.0,0.0
cn,3.0,0.0
cn/,2.0,0.0
/111,0.0,0.0
8/,0.0,1.0
/artic,0.0,0.0
artic,0.0,0.0
article,0.0,0.0
le_,0.0,0.0
_1117,0.0,0.0
1117,1.0,0.0
111770,0.0,0.0
706,0.0,0.0
几天了,5.0,5.0
速度没,2.0,0.0
，头,2.0,3.0
头一天,2.0,2.0
一天晚上,1.0,1.0
晚上下单,3.0,0.0
就通知,3.0,0.0
通知取货,1.0,0.0
取货！,1.0,0.0
一直是,6.0,5.0
是再,2.0,1.0
再重复,0.0,2.0
重复说,0.0,1.0
说男人,0.0,1.0
男人要,0.0,1.0
要得,0.0,3.0
得是,2.0,3.0
是成绩,0.0,1.0
成绩赞美,0.0,1.0
"赞美,",0.0,1.0
",女人",0.0,2.0
女人要,1.0,4.0
是聆听,0.0,1.0
聆听观点,0.0,1.0
观点有点,1.0,2.0
有点单一,1.0,1.0
单一,2.0,7.0
"单一,",1.0,1.0
",至少",1.0,2.0
至少不能,0.0,1.0
什么启示,0.0,1.0
启示和,0.0,1.0
和帮助,0.0,1.0
帮助和,1.0,1.0
和刚,0.0,1.0
开始期待,0.0,1.0
期待的,4.0,3.0
一样个人感觉,0.0,1.0
个人感觉很,0.0,1.0
！服务员,0.0,3.0
！环境,0.0,3.0
STARTu,0.0,0.0
u,2.0,3.0
u100,0.0,0.0
 p,0.0,0.0
p,0.0,0.0
plu,0.0,0.0
lu,0.0,1.0
lus,0.0,0.0
s便宜,0.0,0.0
外观尚可,0.0,0.0
时间较长,1.0,3.0
，支持,3.0,1.0
支持802.11,2.0,1.0
802.11,2.0,2.0
802.11b,0.0,0.0
b/,0.0,0.0
/g,0.0,1.0
g/,0.0,1.0
/n,0.0,1.0
n和,0.0,1.0
蓝牙2.0,0.0,0.0
2.0，,0.0,0.0
品牌同价位,0.0,0.0
同价位配置,0.0,0.0
配置已经,4.0,0.0
已经相当,1.0,1.0
惠普这款,1.0,0.0
这款整机,1.0,0.0
京东送个,1.0,0.0
就太好了,1.0,1.0
。本本,1.0,0.0
外观简约,1.0,0.0
简约,10.0,2.0
简约，,3.0,0.0
，不愧为,1.0,0.0
不愧为商用,1.0,0.0
商用型,1.0,0.0
型。,1.0,0.0
色彩较,1.0,0.0
较靓丽,1.0,0.0
设施太,4.0,7.0
太陈旧,5.0,12.0
，态度恶劣,0.0,3.0
态度恶劣。,0.0,3.0
外观跟,0.0,0.0
一样 ,4.0,4.0
是康博,0.0,0.0
康博,0.0,0.0
康博的,0.0,0.0
，一查,0.0,0.0
一查,0.0,0.0
一查原来,0.0,0.0
原来也,1.0,0.0
也属于,0.0,0.0
属于HP,0.0,0.0
HP。,0.0,0.0
没有系统,3.0,11.0
没有驱动,1.0,9.0
觉得应该,4.0,4.0
应该送,0.0,1.0
送驱动,0.0,0.0
盘。,0.0,0.0
的SM,0.0,0.0
SM,1.0,0.0
SM总线,1.0,0.0
总线,5.0,2.0
总线都,0.0,0.0
都没驱,0.0,0.0
没驱,1.0,0.0
没驱起来,1.0,0.0
起来。,14.0,8.0
。管,0.0,0.0
管网上,0.0,0.0
网上也,1.0,2.0
START携带,0.0,0.0
携带很,1.0,0.0
手感不错,12.0,0.0
笔记本强多,0.0,0.0
，IBM,2.0,1.0
IBM就是,0.0,0.0
就是IBM,1.0,0.0
IBM没,0.0,0.0
没哪个,0.0,0.0
哪个品牌,0.0,0.0
品牌能,0.0,0.0
能取代,0.0,0.0
取代END,0.0,0.0
因为春节,1.0,0.0
春节,10.0,13.0
春节参加,0.0,0.0
参加朋友,0.0,0.0
的婚礼,0.0,0.0
婚礼,1.0,1.0
婚礼就,0.0,0.0
这里 ,1.0,0.0
!房间,7.0,2.0
小不说,0.0,0.0
不说还,0.0,0.0
还很暗,0.0,0.0
很暗,0.0,8.0
很暗 ,0.0,2.0
里居然,1.0,8.0
一个大灯,0.0,0.0
大灯,0.0,4.0
大灯 ,0.0,0.0
 床单,0.0,3.0
床单不,0.0,1.0
不晓得,0.0,8.0
晓得,0.0,11.0
晓得本来,0.0,0.0
这种颜色,0.0,0.0
颜色还是,1.0,0.0
还是怎么着,0.0,0.0
怎么着,0.0,0.0
怎么着 ,0.0,0.0
有点脏,2.0,4.0
脏!,0.0,0.0
!床,0.0,0.0
床还,0.0,0.0
还很小,0.0,0.0
很小!,0.0,0.0
!早餐,2.0,4.0
早餐没什么,1.0,1.0
可吃,1.0,3.0
的!,13.0,11.0
了回,0.0,1.0
回豪华,0.0,0.0
豪华双,0.0,0.0
双床房,6.0,5.0
感觉房间,13.0,8.0
比标间,0.0,0.0
标间大,0.0,0.0
那么压抑,0.0,0.0
压抑，,4.0,0.0
就是电视,4.0,0.0
，农村,0.0,0.0
农村,12.0,2.0
农村的,3.0,1.0
的朋友家,0.0,0.0
朋友家,1.0,0.0
朋友家估计,0.0,0.0
这么小,5.0,6.0
电视了,0.0,0.0
卫生间还是,0.0,0.0
还是太,0.0,0.0
太简陋,2.0,2.0
简陋了,1.0,0.0
的整体,9.0,1.0
整体定位,0.0,0.0
定位不,0.0,0.0
不匹配,0.0,1.0
匹配,6.0,2.0
匹配。,0.0,0.0
。衣柜,0.0,0.0
衣柜,4.0,12.0
衣柜里,0.0,2.0
里缺少,0.0,0.0
缺少浴袍,2.0,0.0
浴袍,4.0,5.0
浴袍，,0.0,0.0
总可以,2.0,0.0
提供两套,0.0,0.0
两套,4.0,9.0
两套吧,0.0,0.0
有提供,0.0,0.0
提供。,2.0,5.0
时候刚,0.0,1.0
味道很浓,1.0,1.0
很浓！,0.0,1.0
！房间内,0.0,1.0
床坐上去,0.0,1.0
坐上去,0.0,1.0
坐上去好像,0.0,1.0
好像有点,3.0,4.0
不稳,1.0,1.0
稳,1.0,1.0
稳！,0.0,1.0
START唯美,0.0,0.0
唯美的,1.0,0.0
，唯美,0.0,0.0
故事接触,0.0,0.0
接触过,4.0,1.0
过多个,0.0,0.0
多个此,0.0,0.0
此时代背景,0.0,0.0
时代背景,0.0,0.0
时代背景下,0.0,0.0
作者文笔,3.0,0.0
文笔细腻,1.0,2.0
，恰如,0.0,0.0
恰如,1.0,0.0
恰如齿间,0.0,0.0
齿间,0.0,0.0
齿间淡淡,0.0,0.0
淡淡留香,0.0,0.0
留香,2.0,0.0
留香，,1.0,0.0
人品味,0.0,0.0
品味,8.0,5.0
品味伴,0.0,0.0
伴,0.0,0.0
伴我,0.0,0.0
我度过,1.0,0.0
度过两个,0.0,0.0
两个孤单,0.0,0.0
孤单夜晚,0.0,0.0
，无限,0.0,0.0
无限惆怅,0.0,0.0
惆怅,2.0,0.0
惆怅不过,0.0,0.0
不过人物描写,0.0,0.0
人物描写,0.0,0.0
人物描写不够,0.0,0.0
不够深刻,0.0,2.0
深刻，,9.0,1.0
没有大概,0.0,0.0
大概的,3.0,0.0
人物轮廓,0.0,0.0
轮廓,1.0,0.0
轮廓私事,0.0,0.0
私事,0.0,0.0
私事杂事,0.0,0.0
杂事,1.0,0.0
杂事显得,0.0,0.0
显得太多,0.0,0.0
，衔接,0.0,2.0
衔接不够,0.0,0.0
不够，,5.0,9.0
，结局,10.0,0.0
结局更是,0.0,0.0
更是莫名其妙,0.0,0.0
莫名其妙，,0.0,0.0
我怀疑,3.0,6.0
怀疑自己,0.0,2.0
的理解能力,1.0,0.0
理解能力,2.0,0.0
理解能力有,0.0,0.0
，翻来覆去,1.0,0.0
翻来覆去仔细,0.0,0.0
看出端倪,0.0,0.0
端倪,0.0,0.0
端倪哪位,0.0,0.0
哪位,5.0,5.0
哪位高人,0.0,0.0
高人,1.0,3.0
高人指点,0.0,1.0
指点一下,0.0,2.0
一下END,6.0,2.0
START赶上,2.0,0.0
赶上五一,0.0,0.0
五一,6.0,4.0
五一促销,0.0,0.0
促销入手,0.0,0.0
做工还行,4.0,0.0
接口够用,0.0,0.0
够用，,12.0,4.0
。外接,1.0,0.0
外接,7.0,4.0
外接移动硬盘,0.0,0.0
移动硬盘不,0.0,0.0
另接电源,0.0,0.0
接电源,2.0,5.0
接电源，,0.0,0.0
直接识别,0.0,0.0
识别。,0.0,1.0
，结账,6.0,5.0
结账快,1.0,0.0
有好,4.0,7.0
好出租车,1.0,0.0
出租车。,2.0,0.0
最重要,39.0,14.0
早餐真,1.0,0.0
单人间价格合理,1.0,0.0
但标间,1.0,0.0
标间一个,1.0,0.0
人住不太,1.0,0.0
不太合适,1.0,0.0
合适。,13.0,3.0
入住和,9.0,5.0
和上次,0.0,0.0
上次相比,2.0,0.0
感觉差,2.0,1.0
差很多,3.0,8.0
很多啊,0.0,0.0
...卫生间,1.0,0.0
马桶一直,0.0,2.0
一直漏水,0.0,0.0
"漏水,",0.0,2.0
",早上",0.0,5.0
早上打扫,0.0,0.0
打扫房间,2.0,6.0
房间服务员,4.0,0.0
服务员简直,0.0,0.0
像抄家,0.0,0.0
抄家,0.0,0.0
抄家一样,0.0,0.0
 搞,1.0,1.0
的整个,1.0,1.0
整个楼层,0.0,0.0
都鸡犬不宁,0.0,0.0
鸡犬不宁,0.0,0.0
"鸡犬不宁,",0.0,0.0
想多,2.0,0.0
多睡,0.0,0.0
睡一会儿,0.0,0.0
一会儿都,0.0,0.0
都不行,7.0,7.0
不行;,0.0,0.0
;晚上,0.0,0.0
晚上2,0.0,3.0
2层,0.0,1.0
层的,6.0,3.0
的KTV,1.0,3.0
KTV音响,0.0,0.0
音响一直,0.0,0.0
一直闹到,0.0,0.0
闹到,0.0,0.0
闹到半夜,0.0,0.0
"半夜,",0.0,1.0
 住,5.0,6.0
3层,2.0,0.0
我不但,0.0,0.0
不但没法,0.0,0.0
没法睡觉,0.0,3.0
"睡觉,",0.0,2.0
连听,1.0,0.0
听电视,0.0,0.0
电视的,3.0,4.0
有困难,1.0,0.0
困难.,2.0,0.0
去扬州,1.0,0.0
"扬州,",1.0,0.0
我肯定,1.0,1.0
肯定要,0.0,1.0
要换个,0.0,0.0
换个酒店,0.0,0.0
外观精美,1.0,0.0
4299买,0.0,0.0
，带包,0.0,0.0
带包,0.0,0.0
带包以及,0.0,0.0
以及杀毒软件,0.0,0.0
杀毒软件和,0.0,1.0
了系统盘,0.0,0.0
系统盘和,0.0,0.0
。都,4.0,7.0
满意呀,0.0,0.0
呀！,7.0,10.0
START饮食,0.0,0.0
饮食调补,0.0,0.0
调补,0.0,0.0
调补离不开,0.0,0.0
离不开,4.0,0.0
离不开食物,0.0,0.0
食物的,1.0,0.0
的性能,9.0,5.0
性能和,6.0,0.0
和应用,0.0,0.0
一些常吃,0.0,0.0
常吃,0.0,0.0
常吃的,0.0,0.0
的性味,0.0,0.0
性味,0.0,0.0
性味、,0.0,0.0
、功能,0.0,0.0
功能、,0.0,0.0
、主治,0.0,0.0
主治,0.0,0.0
主治、,0.0,0.0
、用量,0.0,0.0
用量,0.0,0.0
用量用法,0.0,0.0
用法,2.0,0.0
用法、,0.0,0.0
、禁忌,0.0,0.0
禁忌等,0.0,0.0
有注解,0.0,0.0
注解,4.0,0.0
注解；,0.0,0.0
?医食,0.0,0.0
医食,0.0,0.0
医食同源,0.0,0.0
同源,0.0,0.0
同源，,0.0,0.0
，药补,0.0,0.0
药补,1.0,0.0
药补不如,1.0,0.0
不如食补,1.0,0.0
食补,5.0,0.0
食补”,0.0,0.0
理论下,0.0,0.0
能对,4.0,1.0
中做到,0.0,0.0
做到食而,0.0,0.0
食而,0.0,0.0
食而治病,0.0,0.0
治病,5.0,2.0
治病、,0.0,0.0
、食而,0.0,0.0
食而防病,0.0,0.0
防病,0.0,0.0
防病、,0.0,0.0
食而补身,0.0,0.0
补身,0.0,0.0
补身。,0.0,0.0
很全面,7.0,0.0
全面和,1.0,0.0
和专业,1.0,0.0
，实用性,3.0,2.0
实用性也,1.0,0.0
相当强,0.0,0.0
强的,3.0,2.0
价格还是,8.0,4.0
很对得起,0.0,0.0
对得起它,0.0,0.0
强烈推荐大家,2.0,0.0
大家购买,1.0,2.0
对家庭,1.0,0.0
家庭健康,0.0,0.0
健康很,0.0,0.0
！买,0.0,3.0
一本送人,0.0,0.0
送人，,2.0,0.0
一本自己,2.0,0.0
自己留着,0.0,0.0
留着用,0.0,0.0
用：,0.0,0.0
START模具,0.0,2.0
模具做工,2.0,1.0
，ACER,0.0,0.0
ACER旗下,0.0,0.0
旗下,3.0,2.0
旗下的,3.0,0.0
可以保证,1.0,1.0
保证，,4.0,3.0
，保修,1.0,0.0
保修3,0.0,0.0
总体性价比,4.0,0.0
书首位,0.0,1.0
首位,2.0,2.0
首位的,0.0,1.0
的排名,0.0,4.0
排名,1.0,4.0
排名言过其实,0.0,1.0
言过其实,0.0,5.0
言过其实，,0.0,3.0
感觉比不上,0.0,1.0
比不上,9.0,12.0
比不上圈子,0.0,1.0
圈子全套,0.0,1.0
全套。,0.0,2.0
。1,5.0,10.0
）故事,0.0,1.0
故事里面,0.0,1.0
故事很多,0.0,1.0
很多牵强,0.0,2.0
牵强赴,0.0,1.0
赴,2.0,3.0
赴会,0.0,1.0
会，,1.0,4.0
，逻辑性,1.0,1.0
逻辑性,1.0,3.0
逻辑性差,0.0,2.0
如果仅仅,0.0,1.0
仅仅是,7.0,3.0
是上面,2.0,1.0
能马马虎虎,0.0,1.0
马马虎虎接受,0.0,1.0
有些和稀泥,0.0,1.0
和稀泥,0.0,1.0
和稀泥的,0.0,1.0
的招数,0.0,1.0
招数,0.0,1.0
招数在,0.0,1.0
在实际,4.0,4.0
实际工作,2.0,1.0
中还,2.0,1.0
还有些,4.0,7.0
有些用处,0.0,1.0
用处。,1.0,2.0
看到故事,1.0,1.0
故事尾巴,0.0,1.0
尾巴,1.0,1.0
尾巴，,0.0,1.0
感觉笔者,0.0,1.0
笔者,1.0,1.0
笔者匆匆,0.0,1.0
匆匆,3.0,1.0
匆匆首位,0.0,1.0
首位，,0.0,1.0
，手忙脚乱,0.0,1.0
手忙脚乱,2.0,1.0
手忙脚乱，,1.0,1.0
，极度,1.0,2.0
极度不负责任,0.0,1.0
，王伟,0.0,1.0
王伟莫名其妙,0.0,1.0
莫名其妙的,2.0,7.0
的失踪,0.0,1.0
失踪,1.0,1.0
失踪实在,0.0,1.0
实在让,0.0,9.0
人无法,3.0,9.0
无法理解,2.0,7.0
虽然你,0.0,1.0
你主要,0.0,1.0
讲职场,0.0,1.0
职场，,0.0,1.0
但故事,2.0,3.0
的完整性,0.0,1.0
完整性,0.0,1.0
完整性要,0.0,1.0
考虑吧,1.0,1.0
要对得起,1.0,1.0
对得起读者,0.0,1.0
读者吧,0.0,1.0
）逻辑性,0.0,1.0
书不能,0.0,1.0
给高分,0.0,1.0
高分！,0.0,1.0
买！,2.0,7.0
START屏,1.0,3.0
效果好象,0.0,0.0
好象不大好,0.0,0.0
不大好，,2.0,3.0
是才,0.0,0.0
才拿到,1.0,1.0
拿到不会,0.0,0.0
不会调,0.0,0.0
调还是,0.0,0.0
还是其它,0.0,3.0
其它问题,0.0,1.0
 667,1.0,2.0
667的,1.0,6.0
插在,1.0,1.0
在内存,0.0,0.0
内存槽,3.0,1.0
槽,4.0,1.0
槽里,0.0,0.0
，要加,0.0,2.0
要加,1.0,11.0
要加内存,0.0,4.0
朋友要,5.0,4.0
注意END,2.0,1.0
START软硬件,0.0,0.0
软硬件,0.0,1.0
软硬件都,0.0,0.0
不够三星,0.0,0.0
三星标准,4.0,6.0
是凌晨,0.0,4.0
凌晨2,2.0,3.0
2点多,0.0,1.0
点多入住,0.0,1.0
，过道,0.0,3.0
过道无人,0.0,0.0
无人指点,0.0,0.0
指点，,0.0,0.0
，房前,0.0,0.0
房前,1.0,4.0
房前灯,0.0,0.0
灯也,0.0,1.0
自己摸索,0.0,4.0
摸索,2.0,7.0
摸索找到,0.0,0.0
找到的,8.0,1.0
；房内,0.0,0.0
有霉味,2.0,5.0
霉味，,7.0,21.0
，床上用品,3.0,1.0
床上用品看上去,0.0,0.0
看上去不,0.0,3.0
不清洁,0.0,1.0
清洁，,3.0,5.0
，久,0.0,0.0
久,10.0,15.0
久放水,0.0,0.0
放水不热,0.0,0.0
不热,9.0,8.0
不热，,4.0,3.0
，我点,0.0,0.0
我点,1.0,1.0
我点了,1.0,0.0
：15,0.0,0.0
15叫,0.0,0.0
结果小姐,0.0,0.0
小姐忘,0.0,0.0
了快,3.0,3.0
快7,1.0,0.0
7点才,0.0,0.0
点才叫,0.0,0.0
，第一句,0.0,1.0
第一句,3.0,2.0
第一句是,0.0,0.0
你大概,0.0,0.0
大概已经,0.0,0.0
已经起来,0.0,0.0
起来了,2.0,2.0
吧”,3.0,2.0
的高标,0.0,0.0
高标,0.0,1.0
高标，,0.0,0.0
，最低,1.0,1.0
最低19,0.0,0.0
193,0.0,0.0
但是宾馆,0.0,1.0
宾馆大幅,0.0,0.0
大幅,0.0,1.0
大幅广告,0.0,0.0
广告“,0.0,0.0
“休闲,0.0,0.0
休闲,9.0,1.0
休闲房,0.0,0.0
房1,0.0,0.0
18，,0.0,2.0
，高标,0.0,0.0
高标168,0.0,0.0
168,2.0,6.0
168”,0.0,0.0
，鉴于,1.0,0.0
鉴于此,0.0,0.0
此，,0.0,3.0
我进店,0.0,0.0
店就,0.0,0.0
问有无,0.0,0.0
有无,0.0,2.0
有无客房,0.0,0.0
客房，,8.0,7.0
小姐反复,0.0,0.0
反复问,0.0,0.0
我是否,1.0,2.0
是否预定,0.0,0.0
不正面,0.0,0.0
正面回答,0.0,0.0
回答有无,0.0,0.0
客房。,0.0,0.0
我向,6.0,1.0
向宾馆,1.0,0.0
提出房价,0.0,0.0
房价问题,0.0,2.0
宾馆一会,0.0,0.0
高标的,0.0,0.0
标的，,0.0,0.0
是总统套房,0.0,1.0
总统套房,0.0,1.0
总统套房的,0.0,0.0
的附属,0.0,0.0
附属,1.0,0.0
附属间,0.0,0.0
说促销,0.0,0.0
促销是,0.0,0.0
针对当地人,0.0,0.0
当地人的,0.0,0.0
我指出,0.0,0.0
指出宾馆,0.0,0.0
宾馆有,0.0,0.0
有促销,0.0,0.0
促销应当,0.0,0.0
应当及时,0.0,0.0
及时与,0.0,0.0
与网站,0.0,1.0
网站沟通,0.0,0.0
没有沟通,0.0,0.0
沟通应当,0.0,0.0
应当对,0.0,0.0
对网站,0.0,0.0
网站客人,0.0,0.0
客人至少,0.0,0.0
至少按照,0.0,0.0
按照促销价,0.0,0.0
促销价,2.0,1.0
促销价结算,0.0,0.0
结算，,0.0,5.0
否则我要,0.0,0.0
我要提前,0.0,0.0
提前退房,1.0,4.0
宾馆又,0.0,0.0
说要给,0.0,0.0
给我换,0.0,5.0
我换一个,0.0,0.0
宾馆缺乏,0.0,1.0
缺乏应有,0.0,2.0
的诚信,0.0,0.0
诚信,1.0,12.0
诚信和,0.0,0.0
和气度,0.0,0.0
气度。,0.0,0.0
我提前,1.0,0.0
发现那里,0.0,0.0
许多报馆,0.0,0.0
报馆,0.0,0.0
报馆，,0.0,0.0
虽然总体,0.0,0.0
总体条件,0.0,0.0
条件不能,0.0,0.0
不能与,1.0,0.0
与上海,0.0,0.0
上海相比,0.0,0.0
但是价格便宜,1.0,0.0
如果选择,2.0,0.0
选择周六日,0.0,0.0
周六日,0.0,2.0
周六日订货,0.0,0.0
订货就,0.0,0.0
就只能,3.0,5.0
只能在,2.0,10.0
在周四,0.0,0.0
周四左右,0.0,0.0
左右订,0.0,0.0
订，,3.0,3.0
否则超过,0.0,0.0
超过三天,0.0,0.0
三天就,0.0,2.0
就要求,1.0,0.0
要求用户,0.0,4.0
用户取消,0.0,0.0
订单重新,0.0,0.0
重新订,0.0,0.0
订认为,0.0,0.0
认为不,2.0,2.0
不人性化,4.0,7.0
，应当,1.0,0.0
应当是,1.0,2.0
10天,4.0,8.0
天内在,0.0,0.0
内在用户,0.0,0.0
用户的,0.0,0.0
要求下,1.0,5.0
下都,1.0,0.0
可以才,0.0,1.0
为什么机器,0.0,1.0
机器有,0.0,2.0
有哒,0.0,0.0
哒,0.0,0.0
哒哒,0.0,0.0
哒的,0.0,0.0
的杂音,0.0,0.0
杂音,0.0,6.0
杂音，,0.0,3.0
并且杂音,0.0,0.0
杂音很大,0.0,0.0
没有别的,0.0,1.0
别的用户,0.0,0.0
用户和,0.0,0.0
我今天,0.0,0.0
今天去,0.0,4.0
去三星,0.0,0.0
三星售后,0.0,0.0
售后问,0.0,1.0
问下,0.0,0.0
是不是质量,0.0,1.0
START堂堂,0.0,0.0
堂堂,0.0,2.0
堂堂四星级,0.0,0.0
，写错,0.0,0.0
写错了,2.0,2.0
了房号,0.0,0.0
房号。,0.0,0.0
。用户,0.0,0.0
用户按照,0.0,0.0
按照订单,0.0,0.0
订单退,0.0,0.0
携程反馈,0.0,2.0
反馈的,0.0,0.0
是提前,0.0,0.0
这种服务,0.0,1.0
能符合,0.0,0.0
符合四星级,0.0,1.0
四星级吗,0.0,0.0
START地段,3.0,1.0
地段马马乎乎,0.0,0.0
马马乎乎,0.0,1.0
马马乎乎。,0.0,0.0
这个楼,0.0,1.0
楼本来,0.0,0.0
像写字楼,0.0,0.0
写字楼,3.0,4.0
写字楼一样,0.0,0.0
，大部分,7.0,4.0
是人家,1.0,0.0
人家办公,0.0,0.0
，少部分,0.0,0.0
少部分,0.0,0.0
少部分楼层,0.0,0.0
楼层是,0.0,0.0
是客房,1.0,2.0
也有点,4.0,7.0
早餐更是,0.0,2.0
更是残,0.0,0.0
残,0.0,1.0
残不,0.0,0.0
不目睹,0.0,0.0
目睹,1.0,1.0
目睹。,0.0,0.0
真的觉得,3.0,1.0
觉得他,7.0,2.0
他能,1.0,2.0
能评上,0.0,1.0
评上,1.0,4.0
评上3,0.0,0.0
3星是,0.0,0.0
星是奇迹,0.0,0.0
奇迹,4.0,0.0
奇迹END,0.0,0.0
START父母,1.0,0.0
父母对,1.0,0.0
孩子富有,0.0,0.0
富有,4.0,1.0
富有感情,0.0,0.0
感情色彩,0.0,0.0
的评价性,0.0,0.0
评价性,0.0,0.0
评价性语言,0.0,0.0
一生中,2.0,0.0
中往往,0.0,0.0
往往成为,0.0,0.0
成为判断,0.0,0.0
判断,8.0,7.0
判断对错,0.0,0.0
对错,2.0,0.0
对错的,0.0,0.0
原始依据,0.0,0.0
依据.,2.0,0.0
虽然孩子,1.0,0.0
在成长,4.0,0.0
成长中,5.0,0.0
中还会,0.0,0.0
还会被,0.0,0.0
被外,0.0,0.0
外在,1.0,0.0
环境有所,0.0,0.0
有所修改,0.0,0.0
"修改,",0.0,0.0
但这种,0.0,3.0
这种修改,0.0,0.0
修改决不会,0.0,0.0
决不会,1.0,2.0
决不会触及,0.0,0.0
触及,2.0,0.0
触及他,0.0,0.0
他儿时,0.0,0.0
儿时,11.0,0.0
儿时的,8.0,0.0
的核心,0.0,0.0
核心观点,0.0,0.0
观点.,0.0,0.0
.所以,6.0,2.0
从某种程度,0.0,0.0
某种程度,3.0,0.0
某种程度上,3.0,0.0
",父母",1.0,0.0
父母说话,0.0,0.0
态度、,0.0,0.0
、内容,2.0,3.0
和品质,1.0,1.0
品质,35.0,8.0
品质，,6.0,1.0
将成为,0.0,0.0
成为孩子,0.0,0.0
孩子一生,0.0,0.0
的自我,5.0,0.0
自我意象,0.0,0.0
意象,2.0,0.0
意象和,0.0,0.0
和思维,0.0,2.0
思维定式,0.0,0.0
定式,0.0,0.0
定式，,0.0,0.0
是乐观,1.0,0.0
乐观、,0.0,0.0
、自信,0.0,0.0
自信、,1.0,0.0
、富有,0.0,0.0
富有想想,0.0,0.0
想想和,0.0,0.0
和气概,0.0,0.0
气概，,0.0,0.0
还是消极,0.0,0.0
消极,0.0,0.0
消极、,0.0,0.0
、自卑,0.0,0.0
自卑,3.0,0.0
自卑或,0.0,0.0
或得过且过,0.0,0.0
得过且过,0.0,0.0
得过且过、,0.0,0.0
、自暴自弃,0.0,0.0
自暴自弃,0.0,0.0
自暴自弃。,0.0,0.0
。可见,2.0,3.0
可见,16.0,10.0
可见，,1.0,5.0
态度和,3.0,1.0
和话语,0.0,0.0
话语,6.0,1.0
话语，,2.0,0.0
影响有,0.0,0.0
有多大,4.0,1.0
多大！,0.0,1.0
START此书,4.0,10.0
此书最,0.0,2.0
最受益,1.0,0.0
受益是,0.0,0.0
这两条,0.0,0.0
两条,3.0,5.0
两条1,0.0,0.0
、心中,0.0,0.0
